,Date_x,HostTimestamp,NodeName,NodeTimestamp_x,RawData_x,X (mGa),Y (mGa),Z (mGa),Date_y,NodeTimestamp_y,RawData_y,X (mg),Y (mg),Z (mg),Date,NodeTimestamp,RawData,X (dps),Y (dps),Z (dps),move_type
44,24/07/2020 15:02:46.781,1758995,AM1V310 @395930,224985,00002C002300,-321.0,-459.0,-75.0,24/07/2020 15:02:46.781,224985.0,BFFE35FEB5FF,174.0,-211.0,994.0,24/07/2020 15:02:46.780,224985.0,AE002DFFE203,0.0,4.4,3.5,R
45,24/07/2020 15:02:46.840,1759055,AM1V310 @395930,224991,FFFF2D000E00,-318.0,-451.0,-64.0,24/07/2020 15:02:46.840,224991.0,C2FE3DFEC0FF,159.0,-235.0,987.0,24/07/2020 15:02:46.840,224991.0,9F0015FFDB03,-0.1,4.5,1.4,R
46,24/07/2020 15:02:46.877,1759092,AM1V310 @395930,224997,000002000500,-318.0,-441.0,-75.0,24/07/2020 15:02:46.877,224997.0,C2FE47FEB5FF,149.0,-213.0,1000.0,24/07/2020 15:02:46.877,224997.0,95002BFFE803,0.0,0.2,0.5,R
47,24/07/2020 15:02:46.931,1759145,AM1V310 @395930,225003,FEFFFAFF0B00,-315.0,-436.0,-73.0,24/07/2020 15:02:46.931,225003.0,C5FE4CFEB7FF,153.0,-208.0,991.0,24/07/2020 15:02:46.931,225003.0,990030FFDF03,-0.2,-0.6,1.1,R
48,24/07/2020 15:02:46.991,1759205,AM1V310 @395930,225010,FAFFFEFFFCFF,-315.0,-436.0,-73.0,24/07/2020 15:02:46.931,225003.0,C5FE4CFEB7FF,153.0,-208.0,991.0,24/07/2020 15:02:46.931,225003.0,990030FFDF03,-0.6,-0.2,-0.4,R
49,24/07/2020 15:02:47.020,1759235,AM1V310 @395930,225016,FEFFF6FF0B00,-327.0,-450.0,-75.0,24/07/2020 15:02:47.020,225016.0,B9FE3EFEB5FF,175.0,-210.0,978.0,24/07/2020 15:02:47.020,225016.0,AF002EFFD203,-0.2,-1.0,1.1,R
50,24/07/2020 15:02:47.081,1759296,AM1V310 @395930,225022,F3FF0B000B00,-316.0,-442.0,-81.0,24/07/2020 15:02:47.081,225022.0,C4FE46FEAFFF,155.0,-207.0,973.0,24/07/2020 15:02:47.081,225022.0,9B0031FFCD03,-1.3,1.1,1.1,R
51,24/07/2020 15:02:47.170,1759386,AM1V310 @395930,225028,0B00FBFF1700,-321.0,-439.0,-82.0,24/07/2020 15:02:47.170,225028.0,BFFE49FEAEFF,170.0,-200.0,983.0,24/07/2020 15:02:47.170,225028.0,AA0038FFD703,1.1,-0.5,2.3,R
52,24/07/2020 15:02:47.190,1759405,AM1V310 @395930,225035,000002000F00,-310.0,-448.0,-69.0,24/07/2020 15:02:47.190,225035.0,CAFE40FEBBFF,164.0,-191.0,975.0,24/07/2020 15:02:47.190,225035.0,A40041FFCF03,0.0,0.2,1.5,R
53,24/07/2020 15:02:47.231,1759445,AM1V310 @395930,225041,0E0000002100,-325.0,-451.0,-79.0,24/07/2020 15:02:47.231,225041.0,BBFE3DFEB1FF,170.0,-194.0,962.0,24/07/2020 15:02:47.230,225041.0,AA003EFFC203,1.4,0.0,3.3,R
54,24/07/2020 15:02:47.291,1759506,AM1V310 @395930,225047,140012002700,-316.0,-442.0,-72.0,24/07/2020 15:02:47.291,225047.0,C4FE46FEB8FF,183.0,-194.0,973.0,24/07/2020 15:02:47.291,225047.0,B7003EFFCD03,2.0,1.8,3.9,R
55,24/07/2020 15:02:47.320,1759535,AM1V310 @395930,225053,2B0019002B00,-310.0,-439.0,-70.0,24/07/2020 15:02:47.320,225053.0,CAFE49FEBAFF,176.0,-175.0,982.0,24/07/2020 15:02:47.320,225053.0,B00051FFD603,4.3,2.5,4.3,R
56,24/07/2020 15:02:47.381,1759596,AM1V310 @395930,225060,1E0008004A00,-316.0,-448.0,-69.0,24/07/2020 15:02:47.381,225060.0,C4FE40FEBBFF,154.0,-191.0,954.0,24/07/2020 15:02:47.381,225060.0,9A0041FFBA03,3.0,0.8,7.4,R
57,24/07/2020 15:02:47.441,1759656,AM1V310 @395930,225066,4F0001005A00,-319.0,-448.0,-78.0,24/07/2020 15:02:47.441,225066.0,C1FE40FEB2FF,196.0,-140.0,962.0,24/07/2020 15:02:47.441,225066.0,C40074FFC203,7.9,0.1,9.0,R
58,24/07/2020 15:02:47.470,1759685,AM1V310 @395930,225072,9B0010007A00,-318.0,-448.0,-73.0,24/07/2020 15:02:47.470,225072.0,C2FE40FEB7FF,149.0,-172.0,928.0,24/07/2020 15:02:47.470,225072.0,950054FFA003,15.5,1.6,12.2,R
0,24/07/2020 18:46:24.733,67654,AM1V310 @305F47,20228,1E0121FFC5FE,286.0,-223.0,-315.0,24/07/2020 18:46:24.733,20228.0,C7FF0BFC2600,-57.0,-1013.0,38.0,,,,,,,R
1,24/07/2020 18:46:24.794,67707,AM1V310 @305F47,20234,1D0122FFCDFE,285.0,-222.0,-307.0,24/07/2020 18:46:24.794,20234.0,C7FF0AFC3700,-57.0,-1014.0,55.0,24/07/2020 18:46:24.794,20234.0,F3FFEBFF0800,-1.3,-2.1,0.8,R
2,24/07/2020 18:46:24.824,67737,AM1V310 @305F47,20240,1D011CFFCEFE,285.0,-228.0,-306.0,24/07/2020 18:46:24.824,20240.0,BEFF04FC4500,-66.0,-1020.0,69.0,24/07/2020 18:46:24.824,20240.0,0500F7FFFEFF,0.5,-0.9,-0.2,R
3,24/07/2020 18:46:24.884,67797,AM1V310 @305F47,20246,20011BFFC4FE,288.0,-229.0,-316.0,24/07/2020 18:46:24.884,20246.0,AFFFFAFB2100,-81.0,-1030.0,33.0,24/07/2020 18:46:24.884,20246.0,CFFFABFFE7FF,-4.9,-8.5,-2.5,R
4,24/07/2020 18:46:24.944,67857,AM1V310 @305F47,20253,200113FFCAFE,288.0,-237.0,-310.0,24/07/2020 18:46:24.944,20253.0,A4FFF0FB3E00,-92.0,-1040.0,62.0,24/07/2020 18:46:24.944,20253.0,CFFFB5FFC5FF,-4.9,-7.5,-5.9,R
5,24/07/2020 18:46:24.974,67887,AM1V310 @305F47,20259,1B0113FFCEFE,283.0,-237.0,-306.0,24/07/2020 18:46:24.974,20259.0,A4FF14FC3700,-92.0,-1004.0,55.0,24/07/2020 18:46:24.974,20259.0,D0FFC5FFD4FF,-4.8,-5.9,-4.4,R
6,24/07/2020 18:46:25.034,67947,AM1V310 @305F47,20265,230119FFCEFE,291.0,-231.0,-306.0,24/07/2020 18:46:25.034,20265.0,79FF14FCFAFF,-135.0,-1004.0,-6.0,24/07/2020 18:46:25.034,20265.0,B2FF20002900,-7.8,3.2,4.1,R
7,24/07/2020 18:46:25.094,68007,AM1V310 @305F47,20271,1D0115FFCAFE,285.0,-235.0,-310.0,24/07/2020 18:46:25.094,20271.0,89FF13FC1800,-119.0,-1005.0,24.0,24/07/2020 18:46:25.094,20271.0,24000E00E8FF,3.6,1.4,-2.4,R
8,24/07/2020 18:46:25.124,68038,AM1V310 @305F47,20278,1D0118FFCBFE,285.0,-232.0,-309.0,24/07/2020 18:46:25.124,20278.0,A1FF28FC0F00,-95.0,-984.0,15.0,24/07/2020 18:46:25.124,20278.0,46001A000600,7.0,2.6,0.6,R
9,24/07/2020 18:46:25.184,68097,AM1V310 @305F47,20284,1A0118FFCDFE,282.0,-232.0,-307.0,24/07/2020 18:46:25.184,20284.0,9CFF2AFC2700,-100.0,-982.0,39.0,24/07/2020 18:46:25.184,20284.0,740034006400,11.6,5.2,10.0,R
10,24/07/2020 18:46:25.244,68157,AM1V310 @305F47,20290,14011FFFCDFE,276.0,-225.0,-307.0,24/07/2020 18:46:25.244,20290.0,C7FF29FC2B00,-57.0,-983.0,43.0,24/07/2020 18:46:25.244,20290.0,360041006900,5.4,6.5,10.5,R
11,24/07/2020 18:46:25.274,68187,AM1V310 @305F47,20296,110122FFC5FE,273.0,-222.0,-315.0,24/07/2020 18:46:25.274,20296.0,A1FF1DFC4400,-95.0,-995.0,68.0,24/07/2020 18:46:25.274,20296.0,33003C003700,5.1,6.0,5.5,R
12,24/07/2020 18:46:25.334,68247,AM1V310 @305F47,20303,110133FFCEFE,273.0,-205.0,-306.0,24/07/2020 18:46:25.334,20303.0,86FF13FC4500,-122.0,-1005.0,69.0,24/07/2020 18:46:25.334,20303.0,FDFFAF003A00,-0.3,17.5,5.8,R
13,24/07/2020 18:46:25.394,68307,AM1V310 @305F47,20309,0C0130FFDAFE,268.0,-208.0,-294.0,24/07/2020 18:46:25.394,20309.0,7FFF16FC5F00,-129.0,-1002.0,95.0,24/07/2020 18:46:25.394,20309.0,07008200BAFF,0.7,13.0,-7.0,R
14,24/07/2020 18:46:25.424,68337,AM1V310 @305F47,20315,0C012EFFD6FE,268.0,-210.0,-298.0,24/07/2020 18:46:25.424,20315.0,94FF1BFC4500,-108.0,-997.0,69.0,24/07/2020 18:46:25.394,20309.0,07008200BAFF,0.7,13.0,-7.0,R
15,24/07/2020 18:46:25.514,68427,AM1V310 @305F47,20321,0E0131FFDAFE,270.0,-207.0,-294.0,24/07/2020 18:46:25.514,20321.0,BAFF36FC0000,-70.0,-970.0,0.0,24/07/2020 18:46:25.514,20321.0,8DFF800069FF,-11.5,12.8,-15.1,R
16,24/07/2020 18:46:25.548,68461,AM1V310 @305F47,20328,120133FFD7FE,274.0,-205.0,-297.0,24/07/2020 18:46:25.514,20321.0,BAFF36FC0000,-70.0,-970.0,0.0,24/07/2020 18:46:25.514,20321.0,8DFF800069FF,-11.5,12.8,-15.1,R
17,24/07/2020 18:46:25.573,68487,AM1V310 @305F47,20334,0F0133FFE0FE,271.0,-205.0,-288.0,24/07/2020 18:46:25.573,20334.0,040025FCF9FF,4.0,-987.0,-7.0,24/07/2020 18:46:25.573,20334.0,7EFF9900B6FF,-13.0,15.3,-7.4,R
18,24/07/2020 18:46:25.634,68547,AM1V310 @305F47,20340,140137FFE6FE,276.0,-201.0,-282.0,24/07/2020 18:46:25.634,20340.0,CAFF10FC3600,-54.0,-1008.0,54.0,24/07/2020 18:46:25.634,20340.0,CBFFF8000400,-5.3,24.8,0.4,R
19,24/07/2020 18:46:25.693,68607,AM1V310 @305F47,20346,0E0139FFEBFE,270.0,-199.0,-277.0,24/07/2020 18:46:25.693,20346.0,5D004CFC3F00,93.0,-948.0,63.0,24/07/2020 18:46:25.693,20346.0,300063001E00,4.8,9.9,3.0,R
20,24/07/2020 18:46:25.724,68637,AM1V310 @305F47,20353,090143FFF2FE,265.0,-189.0,-270.0,24/07/2020 18:46:25.724,20353.0,9FFF2CFC0400,-97.0,-980.0,4.0,24/07/2020 18:46:25.724,20353.0,0800E300A800,0.8,22.7,16.8,R
21,24/07/2020 18:46:25.784,68697,AM1V310 @305F47,20359,090145FFF1FE,265.0,-187.0,-271.0,24/07/2020 18:46:25.784,20359.0,B3FF1DFC5000,-77.0,-995.0,80.0,24/07/2020 18:46:25.784,20359.0,5E007B003A00,9.4,12.3,5.8,R
22,24/07/2020 18:46:25.844,68757,AM1V310 @305F47,20365,06014FFFF7FE,262.0,-177.0,-265.0,24/07/2020 18:46:25.844,20365.0,C3FF1AFC7700,-61.0,-998.0,119.0,24/07/2020 18:46:25.844,20365.0,02000C001500,0.2,1.2,2.1,R
23,24/07/2020 18:46:25.874,68787,AM1V310 @305F47,20371,06014BFFF2FE,262.0,-181.0,-270.0,24/07/2020 18:46:25.874,20371.0,E2FF23FC4D00,-30.0,-989.0,77.0,24/07/2020 18:46:25.874,20371.0,0B00CB004900,1.1,20.3,7.3,R
24,24/07/2020 18:46:25.934,68847,AM1V310 @305F47,20378,00014CFFF2FE,256.0,-180.0,-270.0,24/07/2020 18:46:25.934,20378.0,410025FC3000,65.0,-987.0,48.0,24/07/2020 18:46:25.934,20378.0,EEFF6F002500,-1.8,11.1,3.7,R
25,24/07/2020 18:46:25.994,68908,AM1V310 @305F47,20384,FF004CFFFDFE,255.0,-180.0,-259.0,24/07/2020 18:46:25.994,20384.0,EAFF31FC4700,-22.0,-975.0,71.0,24/07/2020 18:46:25.994,20384.0,FFFF29009000,-0.1,4.1,14.4,R
26,24/07/2020 18:46:26.024,68938,AM1V310 @305F47,20390,FC0060FFF5FE,252.0,-160.0,-267.0,24/07/2020 18:46:26.024,20390.0,CDFF1EFC0E00,-51.0,-994.0,14.0,24/07/2020 18:46:26.024,20390.0,4100F5FF9700,6.5,-1.1,15.1,R
27,24/07/2020 18:46:26.084,68997,AM1V310 @305F47,20396,F4005EFFF5FE,244.0,-162.0,-267.0,24/07/2020 18:46:26.083,20396.0,CCFF03FCA000,-52.0,-1021.0,160.0,24/07/2020 18:46:26.084,20396.0,85002C00BC00,13.3,4.4,18.8,R
28,24/07/2020 18:46:26.144,69057,AM1V310 @305F47,20403,F1005BFFF5FE,241.0,-165.0,-267.0,24/07/2020 18:46:26.144,20403.0,ACFF21FC3E00,-84.0,-991.0,62.0,24/07/2020 18:46:26.144,20403.0,F7FFC1FFF1FF,-0.9,-6.3,-1.5,R
29,24/07/2020 18:46:26.174,69087,AM1V310 @305F47,20409,FC005BFFECFE,252.0,-165.0,-276.0,24/07/2020 18:46:26.174,20409.0,C6FF11FC7100,-58.0,-1007.0,113.0,24/07/2020 18:46:26.174,20409.0,F1FFA0FF1600,-1.5,-9.6,2.2,R
30,24/07/2020 18:46:26.234,69147,AM1V310 @305F47,20415,F60060FFEEFE,246.0,-160.0,-274.0,24/07/2020 18:46:26.234,20415.0,06002BFC3E00,6.0,-981.0,62.0,24/07/2020 18:46:26.234,20415.0,CDFFD4FF5300,-5.1,-4.4,8.3,R
31,24/07/2020 18:46:26.294,69208,AM1V310 @305F47,20421,EE0055FFF4FE,238.0,-171.0,-268.0,24/07/2020 18:46:26.294,20421.0,3FFF0CFC7C00,-193.0,-1012.0,124.0,24/07/2020 18:46:26.294,20421.0,7DFFA5FF8A00,-13.1,-9.1,13.8,R
32,24/07/2020 18:46:26.324,69237,AM1V310 @305F47,20428,F40057FFF1FE,244.0,-169.0,-271.0,24/07/2020 18:46:26.324,20428.0,CCFF3FFC1B00,-52.0,-961.0,27.0,24/07/2020 18:46:26.324,20428.0,C8FFAAFFB1FF,-5.6,-8.6,-7.9,R
33,24/07/2020 18:46:26.384,69297,AM1V310 @305F47,20434,F70057FFF2FE,247.0,-169.0,-270.0,24/07/2020 18:46:26.384,20434.0,38FF31FCFCFF,-200.0,-975.0,-4.0,24/07/2020 18:46:26.384,20434.0,2CFF4FFECFFF,-21.2,-43.3,-4.9,R
34,24/07/2020 18:46:26.444,69357,AM1V310 @305F47,20440,F40049FFECFE,244.0,-183.0,-276.0,24/07/2020 18:46:26.444,20440.0,B4FF3BFC2A00,-76.0,-965.0,42.0,24/07/2020 18:46:26.444,20440.0,040058FE0100,0.4,-42.4,0.1,R
35,24/07/2020 18:46:26.474,69387,AM1V310 @305F47,20446,05013FFFE9FE,261.0,-193.0,-279.0,24/07/2020 18:46:26.474,20446.0,8FFF30FC5E00,-113.0,-976.0,94.0,24/07/2020 18:46:26.474,20446.0,470044FEB5FF,7.1,-44.4,-7.5,R
36,24/07/2020 18:46:26.534,69447,AM1V310 @305F47,20453,F9003DFFDFFE,249.0,-195.0,-289.0,24/07/2020 18:46:26.534,20453.0,ABFFFFFB9900,-85.0,-1025.0,153.0,24/07/2020 18:46:26.534,20453.0,4A005300D2FF,7.4,8.3,-4.6,R
37,24/07/2020 18:46:26.593,69507,AM1V310 @305F47,20459,060133FFEFFE,262.0,-205.0,-273.0,24/07/2020 18:46:26.593,20459.0,520023FC6000,82.0,-989.0,96.0,24/07/2020 18:46:26.593,20459.0,A8FF9AFF6BFF,-8.8,-10.2,-14.9,R
38,24/07/2020 18:46:26.624,69537,AM1V310 @305F47,20465,020134FFEBFE,258.0,-204.0,-277.0,24/07/2020 18:46:26.624,20465.0,E4FF0DFC5400,-28.0,-1011.0,84.0,24/07/2020 18:46:26.624,20465.0,2200F7FF2300,3.4,-0.9,3.5,R
39,24/07/2020 18:46:26.684,69597,AM1V310 @305F47,20471,050134FFE3FE,261.0,-204.0,-285.0,24/07/2020 18:46:26.684,20471.0,8C0027FC3F00,140.0,-985.0,63.0,24/07/2020 18:46:26.684,20471.0,1100FDFFD9FF,1.7,-0.3,-3.9,R
40,24/07/2020 18:46:26.744,69657,AM1V310 @305F47,20478,F70037FFDFFE,247.0,-201.0,-289.0,24/07/2020 18:46:26.744,20478.0,190018FC3100,25.0,-1000.0,49.0,24/07/2020 18:46:26.744,20478.0,17006B006D00,2.3,10.7,10.9,R
41,24/07/2020 18:46:26.774,69687,AM1V310 @305F47,20484,F60039FFE5FE,246.0,-199.0,-283.0,24/07/2020 18:46:26.774,20484.0,D9FF06FC4800,-39.0,-1018.0,72.0,24/07/2020 18:46:26.774,20484.0,F4FF2C00E5FF,-1.2,4.4,-2.7,R
42,24/07/2020 18:46:26.834,69747,AM1V310 @305F47,20490,F6003DFFE3FE,246.0,-195.0,-285.0,24/07/2020 18:46:26.834,20490.0,94FFEFFBA200,-108.0,-1041.0,162.0,24/07/2020 18:46:26.834,20490.0,FEFF40000100,-0.2,6.4,0.1,R
43,24/07/2020 18:46:26.894,69807,AM1V310 @305F47,20496,F90030FFE0FE,249.0,-208.0,-288.0,24/07/2020 18:46:26.894,20496.0,B2FFFAFB8100,-78.0,-1030.0,129.0,24/07/2020 18:46:26.894,20496.0,C7FF0700C3FF,-5.7,0.7,-6.1,R
44,24/07/2020 18:46:26.924,69837,AM1V310 @305F47,20503,FA0039FFE2FE,250.0,-199.0,-286.0,24/07/2020 18:46:26.924,20503.0,C3FF11FC5D00,-61.0,-1007.0,93.0,24/07/2020 18:46:26.924,20503.0,BEFF17005200,-6.6,2.3,8.2,R
45,24/07/2020 18:46:26.984,69897,AM1V310 @305F47,20509,FC0036FFE8FE,252.0,-202.0,-280.0,24/07/2020 18:46:26.984,20509.0,94FF23FC4100,-108.0,-989.0,65.0,24/07/2020 18:46:26.984,20509.0,BDFFECFF3C00,-6.7,-2.0,6.0,R
46,24/07/2020 18:46:27.044,69957,AM1V310 @305F47,20515,00013DFFE8FE,256.0,-195.0,-280.0,24/07/2020 18:46:27.044,20515.0,69FF21FC6A00,-151.0,-991.0,106.0,24/07/2020 18:46:27.044,20515.0,EFFF08000500,-1.7,0.8,0.5,R
47,24/07/2020 18:46:27.074,69987,AM1V310 @305F47,20521,FD003CFFE6FE,253.0,-196.0,-282.0,24/07/2020 18:46:27.074,20521.0,C6FF36FC3F00,-58.0,-970.0,63.0,24/07/2020 18:46:27.074,20521.0,C6FF1300F6FF,-5.8,1.9,-1.0,R
48,24/07/2020 18:46:27.134,70047,AM1V310 @305F47,20528,000139FFDDFE,256.0,-199.0,-291.0,24/07/2020 18:46:27.134,20528.0,E2FF17FC8700,-30.0,-1001.0,135.0,24/07/2020 18:46:27.134,20528.0,F6FF3100E2FF,-1.0,4.9,-3.0,R
49,24/07/2020 18:46:27.193,70106,AM1V310 @305F47,20534,FA0039FFE3FE,250.0,-199.0,-285.0,24/07/2020 18:46:27.193,20534.0,D9FF19FC5300,-39.0,-999.0,83.0,24/07/2020 18:46:27.193,20534.0,C5FF19003A00,-5.9,2.5,5.8,R
50,24/07/2020 18:46:27.224,70137,AM1V310 @305F47,20540,FC003DFFEBFE,252.0,-195.0,-277.0,24/07/2020 18:46:27.224,20540.0,9EFF12FC5700,-98.0,-1006.0,87.0,24/07/2020 18:46:27.224,20540.0,ACFF08003C00,-8.4,0.8,6.0,R
51,24/07/2020 18:46:27.284,70197,AM1V310 @305F47,20546,FF0036FFECFE,255.0,-202.0,-276.0,24/07/2020 18:46:27.284,20546.0,A5FF09FC5D00,-91.0,-1015.0,93.0,24/07/2020 18:46:27.284,20546.0,E0FFF7FF3F00,-3.2,-0.9,6.3,R
52,24/07/2020 18:46:27.344,70257,AM1V310 @305F47,20553,000142FFEBFE,256.0,-190.0,-277.0,24/07/2020 18:46:27.344,20553.0,92FF0FFC5E00,-110.0,-1009.0,94.0,24/07/2020 18:46:27.344,20553.0,EBFFE2FFF4FF,-2.1,-3.0,-1.2,R
53,24/07/2020 18:46:27.374,70287,AM1V310 @305F47,20559,F90040FFE8FE,249.0,-192.0,-280.0,24/07/2020 18:46:27.373,20559.0,8FFF1BFC5500,-113.0,-997.0,85.0,24/07/2020 18:46:27.374,20559.0,CFFFC6FFFFFF,-4.9,-5.8,-0.1,R
54,24/07/2020 18:46:27.434,70347,AM1V310 @305F47,20565,F6003AFFEBFE,246.0,-198.0,-277.0,24/07/2020 18:46:27.434,20565.0,8BFF29FC5A00,-117.0,-983.0,90.0,24/07/2020 18:46:27.434,20565.0,D0FFEDFF1000,-4.8,-1.9,1.6,R
55,24/07/2020 18:46:27.494,70408,AM1V310 @305F47,20571,FD0040FFE5FE,253.0,-192.0,-283.0,24/07/2020 18:46:27.494,20571.0,9EFF32FC5A00,-98.0,-974.0,90.0,24/07/2020 18:46:27.494,20571.0,E6FF2400FBFF,-2.6,3.6,-0.5,R
56,24/07/2020 18:46:27.524,70437,AM1V310 @305F47,20578,F90040FFEBFE,249.0,-192.0,-277.0,24/07/2020 18:46:27.524,20578.0,93FF28FC7900,-109.0,-984.0,121.0,24/07/2020 18:46:27.524,20578.0,F2FF3A00F9FF,-1.4,5.8,-0.7,R
57,24/07/2020 18:46:27.584,70497,AM1V310 @305F47,20584,FF0037FFF1FE,255.0,-201.0,-271.0,24/07/2020 18:46:27.584,20584.0,A9FF2DFC3D00,-87.0,-979.0,61.0,24/07/2020 18:46:27.584,20584.0,E6FF1000F0FF,-2.6,1.6,-1.6,R
58,24/07/2020 18:46:27.644,70557,AM1V310 @305F47,20590,FD0045FFEFFE,253.0,-187.0,-273.0,24/07/2020 18:46:27.644,20590.0,98FF18FC5900,-104.0,-1000.0,89.0,24/07/2020 18:46:27.644,20590.0,000035001400,0.0,5.3,2.0,R
59,24/07/2020 18:46:27.674,70587,AM1V310 @305F47,20596,03013DFFECFE,259.0,-195.0,-276.0,24/07/2020 18:46:27.674,20596.0,9FFF0BFC5E00,-97.0,-1013.0,94.0,24/07/2020 18:46:27.674,20596.0,E4FF0500EBFF,-2.8,0.5,-2.1,R
60,24/07/2020 18:46:27.734,70647,AM1V310 @305F47,20603,F4003AFFE3FE,244.0,-198.0,-285.0,24/07/2020 18:46:27.734,20603.0,A2FF0CFC5E00,-94.0,-1012.0,94.0,24/07/2020 18:46:27.734,20603.0,D8FFEFFFE8FF,-4.0,-1.7,-2.4,R
61,24/07/2020 18:46:27.793,70706,AM1V310 @305F47,20609,FF0031FFE8FE,255.0,-207.0,-280.0,24/07/2020 18:46:27.793,20609.0,A5FF0FFC5000,-91.0,-1009.0,80.0,24/07/2020 18:46:27.793,20609.0,D2FFFDFFE0FF,-4.6,-0.3,-3.2,R
62,24/07/2020 18:46:27.823,70737,AM1V310 @305F47,20615,00013CFFEEFE,256.0,-196.0,-274.0,24/07/2020 18:46:27.823,20615.0,9DFF0DFC5B00,-99.0,-1011.0,91.0,24/07/2020 18:46:27.823,20615.0,E4FF0B00DBFF,-2.8,1.1,-3.7,R
63,24/07/2020 18:46:27.884,70797,AM1V310 @305F47,20621,020139FFECFE,258.0,-199.0,-276.0,24/07/2020 18:46:27.884,20621.0,E7FF21FC5500,-25.0,-991.0,85.0,24/07/2020 18:46:27.884,20621.0,D4FF2C000D00,-4.4,4.4,1.3,R
64,24/07/2020 18:46:27.944,70857,AM1V310 @305F47,20628,FD003DFFEEFE,253.0,-195.0,-274.0,24/07/2020 18:46:27.944,20628.0,98FF24FC5400,-104.0,-988.0,84.0,24/07/2020 18:46:27.944,20628.0,DBFF16001B00,-3.7,2.2,2.7,R
65,24/07/2020 18:46:27.973,70886,AM1V310 @305F47,20634,FC0033FFF2FE,252.0,-205.0,-270.0,24/07/2020 18:46:27.973,20634.0,AEFF29FC5B00,-82.0,-983.0,91.0,24/07/2020 18:46:27.973,20634.0,E9FFF0FF0C00,-2.3,-1.6,1.2,R
66,24/07/2020 18:46:28.034,70947,AM1V310 @305F47,20640,05012BFFF2FE,261.0,-213.0,-270.0,24/07/2020 18:46:28.034,20640.0,D5FF28FC5100,-43.0,-984.0,81.0,24/07/2020 18:46:28.034,20640.0,D6FFF5FFCBFF,-4.2,-1.1,-5.3,R
67,24/07/2020 18:46:28.094,71007,AM1V310 @305F47,20646,FD003AFFEEFE,253.0,-198.0,-274.0,24/07/2020 18:46:28.094,20646.0,AFFF21FC5300,-81.0,-991.0,83.0,24/07/2020 18:46:28.094,20646.0,D9FF2D000400,-3.9,4.5,0.4,R
68,24/07/2020 18:46:28.124,71037,AM1V310 @305F47,20653,050139FFF5FE,261.0,-199.0,-267.0,24/07/2020 18:46:28.124,20653.0,ABFF1AFC6D00,-85.0,-998.0,109.0,24/07/2020 18:46:28.124,20653.0,E9FF2600DEFF,-2.3,3.8,-3.4,R
69,24/07/2020 18:46:28.184,71097,AM1V310 @305F47,20659,FD0036FFF5FE,253.0,-202.0,-267.0,24/07/2020 18:46:28.184,20659.0,BBFF1AFC3C00,-69.0,-998.0,60.0,24/07/2020 18:46:28.184,20659.0,EDFF2C00EBFF,-1.9,4.4,-2.1,R
70,24/07/2020 18:46:28.244,71157,AM1V310 @305F47,20665,020133FFF1FE,258.0,-205.0,-271.0,24/07/2020 18:46:28.243,20665.0,C9FF13FC4F00,-55.0,-1005.0,79.0,24/07/2020 18:46:28.244,20665.0,E5FF1600BFFF,-2.7,2.2,-6.5,R
0,24/07/2020 15:03:08.590,1780816,AM1V310 @395930,227710,FFFF4EFE7FFE,,,,,,,108.0,-135.0,1102.0,24/07/2020 15:03:08.590,227710.0,6C0079FF4E04,-0.1,-43.4,-38.5,R
1,24/07/2020 15:03:08.621,1780836,AM1V310 @395930,227716,3FFFC8FE20FE,-306.0,-462.0,-36.0,24/07/2020 15:03:08.621,227716.0,CEFE32FEDCFF,185.0,-73.0,959.0,24/07/2020 15:03:08.621,227716.0,B900B7FFBF03,-19.3,-31.2,-48.0,R
2,24/07/2020 15:03:08.682,1780897,AM1V310 @395930,227722,9DFE69FF24FE,-312.0,-457.0,-37.0,24/07/2020 15:03:08.682,227722.0,C8FE37FEDBFF,224.0,-91.0,928.0,24/07/2020 15:03:08.682,227722.0,E000A5FFA003,-35.5,-15.1,-47.6,R
3,24/07/2020 15:03:08.710,1780925,AM1V310 @395930,227728,24FF90FF71FE,-324.0,-445.0,-37.0,24/07/2020 15:03:08.710,227728.0,BCFE43FEDBFF,165.0,-74.0,897.0,24/07/2020 15:03:08.710,227728.0,A500B6FF8103,-22.0,-11.2,-39.9,R
4,24/07/2020 15:03:08.770,1780986,AM1V310 @395930,227735,3FFF3DFFAFFE,-340.0,-454.0,-34.0,24/07/2020 15:03:08.770,227735.0,ACFE3AFEDEFF,137.0,-70.0,870.0,24/07/2020 15:03:08.770,227735.0,8900BAFF6603,-19.3,-19.5,-33.7,R
5,24/07/2020 15:03:08.831,1781046,AM1V310 @395930,227741,62FF8AFF71FE,-351.0,-450.0,-28.0,24/07/2020 15:03:08.831,227741.0,A1FE3EFEE4FF,211.0,-20.0,880.0,24/07/2020 15:03:08.831,227741.0,D300ECFF7003,-15.8,-11.8,-39.9,R
6,24/07/2020 15:03:08.860,1781075,AM1V310 @395930,227747,56FFB0FFBAFE,-358.0,-441.0,-33.0,24/07/2020 15:03:08.860,227747.0,9AFE47FEDFFF,232.0,25.0,886.0,24/07/2020 15:03:08.860,227747.0,E80019007603,-17.0,-8.0,-32.6,R
