,Date_x,HostTimestamp,NodeName,NodeTimestamp_x,RawData_x,X (dps),Y (dps),Z (dps),Date_y,NodeTimestamp_y,RawData_y,X (mg),Y (mg),Z (mg),Date,NodeTimestamp,RawData,X (mGa),Y (mGa),Z (mGa),move_type
38,24/07/2020 15:16:46.494,614272,AM1V310 @395930,133355.0,D0FE76FE72FF,11.2,-5.6,9.6,24/07/2020 15:16:46.494,133355.0,7000C8FF6000,-208.0,30.0,869.0,24/07/2020 15:16:46.494,133355.0,30FF1E006503,-304.0,-394.0,-142.0,U
39,24/07/2020 15:16:46.554,614331,AM1V310 @395930,133361.0,D1FE79FE69FF,14.2,-3.6,9.8,24/07/2020 15:16:46.554,133361.0,8E00DCFF6200,-172.0,42.0,770.0,24/07/2020 15:16:46.554,133361.0,54FF2A000203,-303.0,-391.0,-151.0,U
40,24/07/2020 15:16:46.584,614362,AM1V310 @395930,133367.0,D4FE76FE6DFF,14.9,-6.7,14.7,24/07/2020 15:16:46.584,133367.0,9500BDFF9300,-118.0,38.0,847.0,24/07/2020 15:16:46.584,133367.0,8AFF26004F03,-300.0,-394.0,-147.0,U
41,24/07/2020 15:16:46.645,614422,AM1V310 @395930,133373.0,CBFE73FE6DFF,7.4,-16.2,22.4,24/07/2020 15:16:46.645,133373.0,4A005EFFE000,-159.0,18.0,859.0,24/07/2020 15:16:46.645,133373.0,61FF12005B03,-309.0,-397.0,-147.0,U
42,24/07/2020 15:16:46.705,614482,AM1V310 @395930,133380.0,D9FE73FE70FF,-7.7,-13.0,17.0,24/07/2020 15:16:46.705,133380.0,B3FF7EFFAA00,-159.0,18.0,859.0,24/07/2020 15:16:46.645,133373.0,61FF12005B03,-295.0,-397.0,-144.0,U
43,24/07/2020 15:16:46.734,614511,AM1V310 @395930,133386.0,D6FE6EFE7CFF,-0.5,-13.3,24.2,24/07/2020 15:16:46.734,133386.0,FBFF7BFFF200,-43.0,4.0,762.0,24/07/2020 15:16:46.734,133386.0,D5FF0400FA02,-298.0,-402.0,-132.0,U
44,24/07/2020 15:16:46.795,614572,AM1V310 @395930,133392.0,E3FE61FE87FF,17.2,-47.6,38.9,24/07/2020 15:16:46.795,133392.0,AC0024FE8501,20.0,-1.0,1063.0,24/07/2020 15:16:46.794,133392.0,1400FFFF2704,-285.0,-415.0,-121.0,U
0,24/07/2020 19:10:51.478,1534401,AM1V310 @305F47,203590.0,F90001FFBFFE,-0.1,2.1,-0.5,24/07/2020 19:10:51.477,203590.0,0F00ECFB2600,15.0,-1044.0,38.0,24/07/2020 19:10:51.477,203590.0,FFFF1500FBFF,249.0,-255.0,-321.0,U
1,24/07/2020 19:10:51.538,1534451,AM1V310 @305F47,203596.0,060103FFC5FE,8.1,6.8,1.9,24/07/2020 19:10:51.538,203596.0,22009AFB0400,34.0,-1126.0,4.0,24/07/2020 19:10:51.538,203596.0,510044001300,262.0,-253.0,-315.0,U
2,24/07/2020 19:10:51.568,1534481,AM1V310 @305F47,203603.0,FF0006FFBFFE,1.1,1.7,-5.6,24/07/2020 19:10:51.568,203603.0,2F001DFBAD00,47.0,-1251.0,173.0,24/07/2020 19:10:51.568,203603.0,0B001100C8FF,255.0,-250.0,-321.0,U
3,24/07/2020 19:10:51.628,1534541,AM1V310 @305F47,203609.0,FF00F8FEBEFE,8.8,6.7,0.2,24/07/2020 19:10:51.628,203609.0,080055FB7CFF,8.0,-1195.0,-132.0,24/07/2020 19:10:51.628,203609.0,580043000200,255.0,-264.0,-322.0,U
4,24/07/2020 19:10:51.688,1534601,AM1V310 @305F47,203615.0,F40000FFADFE,79.0,-12.3,-26.8,24/07/2020 19:10:51.688,203615.0,33008EFBAF00,51.0,-1138.0,175.0,24/07/2020 19:10:51.688,203615.0,160385FFF4FE,244.0,-256.0,-339.0,U
5,24/07/2020 19:10:51.718,1534631,AM1V310 @305F47,203621.0,E400F1FEA3FE,7.0,-2.5,-0.8,24/07/2020 19:10:51.718,203621.0,A200C0FB5D01,162.0,-1088.0,349.0,24/07/2020 19:10:51.718,203621.0,4600E7FFF8FF,228.0,-271.0,-349.0,U
6,24/07/2020 19:10:51.778,1534691,AM1V310 @305F47,203628.0,ED00F7FEAFFE,-44.3,9.1,-2.6,24/07/2020 19:10:51.778,203628.0,3200C8FB8400,50.0,-1080.0,132.0,24/07/2020 19:10:51.778,203628.0,45FE5B00E6FF,237.0,-265.0,-337.0,U
7,24/07/2020 19:10:51.838,1534751,AM1V310 @305F47,203634.0,FA00F5FEBEFE,-37.5,1.8,12.1,24/07/2020 19:10:51.838,203634.0,A000ECFBB300,160.0,-1044.0,179.0,24/07/2020 19:10:51.838,203634.0,89FE12007900,250.0,-267.0,-322.0,U
8,24/07/2020 19:10:51.868,1534781,AM1V310 @305F47,203640.0,0C0107FFD0FE,-65.8,24.7,37.6,24/07/2020 19:10:51.868,203640.0,F1FF0DFC1900,-15.0,-1011.0,25.0,24/07/2020 19:10:51.868,203640.0,6EFDF7007801,268.0,-249.0,-304.0,U
9,24/07/2020 19:10:51.928,1534841,AM1V310 @305F47,203646.0,0B0109FFDAFE,-25.4,-6.1,8.9,24/07/2020 19:10:51.928,203646.0,60004BFC3B00,96.0,-949.0,59.0,24/07/2020 19:10:51.928,203646.0,02FFC3FF5900,267.0,-247.0,-294.0,U
10,24/07/2020 19:10:52.018,1534932,AM1V310 @305F47,203653.0,1B010CFFE6FE,-28.6,29.2,21.4,24/07/2020 19:10:52.018,203653.0,DAFF57FCCDFF,-38.0,-937.0,-51.0,24/07/2020 19:10:52.018,203653.0,E2FE2401D600,283.0,-244.0,-282.0,U
11,24/07/2020 19:10:52.050,1534963,AM1V310 @305F47,203659.0,200118FFF4FE,-29.8,5.6,10.9,24/07/2020 19:10:52.050,203659.0,D9FF48FCE1FF,-39.0,-952.0,-31.0,24/07/2020 19:10:52.050,203659.0,D6FE38006D00,288.0,-232.0,-268.0,U
12,24/07/2020 19:10:52.078,1534991,AM1V310 @305F47,203665.0,240116FF03FF,-31.1,12.6,23.5,24/07/2020 19:10:52.078,203665.0,FFFF45FCE6FF,-1.0,-955.0,-26.0,24/07/2020 19:10:52.078,203665.0,C9FE7E00EB00,292.0,-234.0,-253.0,U
13,24/07/2020 19:10:52.138,1535051,AM1V310 @305F47,203671.0,230124FF0FFF,-45.2,5.1,12.1,24/07/2020 19:10:52.138,203671.0,0F0041FC0C00,15.0,-959.0,12.0,24/07/2020 19:10:52.138,203671.0,3CFE33007900,291.0,-220.0,-241.0,U
14,24/07/2020 19:10:52.168,1535081,AM1V310 @305F47,203678.0,2A012BFF19FF,-46.1,1.9,21.8,24/07/2020 19:10:52.168,203678.0,C3FF09FC98FF,-61.0,-1015.0,-104.0,24/07/2020 19:10:52.168,203678.0,33FE1300DA00,298.0,-213.0,-231.0,U
15,24/07/2020 19:10:52.228,1535141,AM1V310 @305F47,203684.0,2D0137FF2EFF,-39.9,0.7,10.3,24/07/2020 19:10:52.228,203684.0,BCFF04FC4BFF,-68.0,-1020.0,-181.0,24/07/2020 19:10:52.228,203684.0,71FE07006700,301.0,-201.0,-210.0,U
16,24/07/2020 19:10:52.288,1535201,AM1V310 @305F47,203690.0,390136FF43FF,-47.3,18.2,21.8,24/07/2020 19:10:52.288,203690.0,AAFF20FC20FF,-86.0,-992.0,-224.0,24/07/2020 19:10:52.288,203690.0,27FEB600DA00,313.0,-202.0,-189.0,U
17,24/07/2020 19:10:52.318,1535231,AM1V310 @305F47,203696.0,36013DFF5AFF,-41.0,13.5,4.4,24/07/2020 19:10:52.318,203696.0,2CFF32FCF7FE,-212.0,-974.0,-265.0,24/07/2020 19:10:52.318,203696.0,66FE87002C00,310.0,-195.0,-166.0,U
18,24/07/2020 19:10:52.378,1535291,AM1V310 @305F47,203703.0,3C0137FF5DFF,-27.7,16.0,7.2,24/07/2020 19:10:52.378,203703.0,DCFF50FC93FF,-36.0,-944.0,-109.0,24/07/2020 19:10:52.378,203703.0,EBFEA0004800,316.0,-201.0,-163.0,U
19,24/07/2020 19:10:52.438,1535351,AM1V310 @305F47,203709.0,410143FF7BFF,-49.6,28.4,5.1,24/07/2020 19:10:52.438,203709.0,84FFB6FCD5FE,-124.0,-842.0,-299.0,24/07/2020 19:10:52.438,203709.0,10FE1C013300,321.0,-189.0,-133.0,U
20,24/07/2020 19:10:52.468,1535381,AM1V310 @305F47,203715.0,390145FF82FF,-21.0,4.9,-0.2,24/07/2020 19:10:52.468,203715.0,C2FFCAFCC9FE,-62.0,-822.0,-311.0,24/07/2020 19:10:52.468,203715.0,2EFF3100FEFF,313.0,-187.0,-126.0,U
21,24/07/2020 19:10:52.528,1535441,AM1V310 @305F47,203721.0,470142FF8BFF,-21.2,8.6,-1.1,24/07/2020 19:10:52.528,203721.0,93FFB7FCE2FE,-109.0,-841.0,-286.0,24/07/2020 19:10:52.528,203721.0,2CFF5600F5FF,327.0,-190.0,-117.0,U
22,24/07/2020 19:10:52.588,1535501,AM1V310 @305F47,203728.0,470146FF97FF,-17.0,5.6,-7.2,24/07/2020 19:10:52.588,203728.0,3EFFC6FC62FE,-194.0,-826.0,-414.0,24/07/2020 19:10:52.588,203728.0,56FF3800B8FF,327.0,-186.0,-105.0,U
23,24/07/2020 19:10:52.642,1535555,AM1V310 @305F47,203734.0,42013FFF9CFF,-7.2,0.0,-18.6,24/07/2020 19:10:52.642,203734.0,8DFFD5FCDEFE,-115.0,-811.0,-290.0,24/07/2020 19:10:52.642,203734.0,B8FF000046FF,322.0,-193.0,-100.0,U
24,24/07/2020 19:10:52.677,1535590,AM1V310 @305F47,203740.0,510139FF9FFF,-9.1,1.3,-14.9,24/07/2020 19:10:52.677,203740.0,DFFFDDFCE9FE,-33.0,-803.0,-279.0,24/07/2020 19:10:52.677,203740.0,A5FF0D006BFF,337.0,-199.0,-97.0,U
25,24/07/2020 19:10:52.738,1535651,AM1V310 @305F47,203746.0,56013CFFA9FF,-19.9,5.1,-6.1,24/07/2020 19:10:52.738,203746.0,F5FFDDFCC4FE,-11.0,-803.0,-316.0,24/07/2020 19:10:52.738,203746.0,39FF3300C3FF,342.0,-196.0,-87.0,U
26,24/07/2020 19:10:52.768,1535681,AM1V310 @305F47,203753.0,4E012DFFB1FF,-9.2,-4.4,-5.8,24/07/2020 19:10:52.768,203753.0,F9FFC9FC5FFE,-7.0,-823.0,-417.0,24/07/2020 19:10:52.768,203753.0,A4FFD4FFC6FF,334.0,-211.0,-79.0,U
27,24/07/2020 19:10:52.828,1535741,AM1V310 @305F47,203759.0,4E012BFFA6FF,5.1,-0.4,-1.5,24/07/2020 19:10:52.828,203759.0,D3FFA4FC4FFE,-45.0,-860.0,-433.0,24/07/2020 19:10:52.828,203759.0,3300FCFFF1FF,334.0,-213.0,-90.0,U
28,24/07/2020 19:10:52.888,1535801,AM1V310 @305F47,203765.0,59012DFF9DFF,12.7,-1.8,0.9,24/07/2020 19:10:52.888,203765.0,BDFF65FC6FFE,-67.0,-923.0,-401.0,24/07/2020 19:10:52.888,203765.0,7F00EEFF0900,345.0,-211.0,-99.0,U
29,24/07/2020 19:10:52.918,1535831,AM1V310 @305F47,203771.0,4D0130FF94FF,14.7,-4.0,-2.2,24/07/2020 19:10:52.918,203771.0,BCFF42FC8DFE,-68.0,-958.0,-371.0,24/07/2020 19:10:52.918,203771.0,9300D8FFEAFF,333.0,-208.0,-108.0,U
30,24/07/2020 19:10:52.977,1535891,AM1V310 @305F47,203778.0,56012BFF9CFF,11.4,-1.3,-2.3,24/07/2020 19:10:52.977,203778.0,F7FF36FCD6FE,-9.0,-970.0,-298.0,24/07/2020 19:10:52.977,203778.0,7200F3FFE9FF,342.0,-213.0,-100.0,U
31,24/07/2020 19:10:53.038,1535951,AM1V310 @305F47,203784.0,54012AFF91FF,0.4,-2.1,-2.5,24/07/2020 19:10:53.038,203784.0,C4FF32FCE5FE,-60.0,-974.0,-283.0,24/07/2020 19:10:53.038,203784.0,0400EBFFE7FF,340.0,-214.0,-111.0,U
32,24/07/2020 19:10:53.073,1535986,AM1V310 @305F47,203790.0,50012BFF97FF,-8.6,1.1,3.1,24/07/2020 19:10:53.073,203790.0,F6FF4BFCC1FE,-10.0,-949.0,-319.0,24/07/2020 19:10:53.073,203790.0,AAFF0B001F00,336.0,-213.0,-105.0,U
33,24/07/2020 19:10:53.128,1536041,AM1V310 @305F47,203796.0,4E0125FF9AFF,-5.6,-4.8,-0.9,24/07/2020 19:10:53.128,203796.0,DBFF47FCA0FE,-37.0,-953.0,-352.0,24/07/2020 19:10:53.128,203796.0,C8FFD0FFF7FF,334.0,-219.0,-102.0,U
34,24/07/2020 19:10:53.188,1536101,AM1V310 @305F47,203803.0,4E012EFF9CFF,-7.2,3.0,6.6,24/07/2020 19:10:53.188,203803.0,BCFF47FCA9FE,-68.0,-953.0,-343.0,24/07/2020 19:10:53.188,203803.0,B8FF1E004200,334.0,-210.0,-100.0,U
35,24/07/2020 19:10:53.217,1536131,AM1V310 @305F47,203809.0,500130FF99FF,1.6,-6.4,-5.1,24/07/2020 19:10:53.217,203809.0,D1FF54FC90FE,-47.0,-940.0,-368.0,24/07/2020 19:10:53.217,203809.0,1000C0FFCDFF,336.0,-208.0,-103.0,U
36,24/07/2020 19:10:53.278,1536191,AM1V310 @305F47,203815.0,4B0128FF91FF,11.9,-9.4,-7.6,24/07/2020 19:10:53.278,203815.0,EBFF59FCB1FE,-21.0,-935.0,-335.0,24/07/2020 19:10:53.278,203815.0,7700A2FFB4FF,331.0,-216.0,-111.0,U
37,24/07/2020 19:10:53.338,1536251,AM1V310 @305F47,203821.0,540128FF8DFF,3.9,-3.0,-1.4,24/07/2020 19:10:53.338,203821.0,A6FF3FFCD4FE,-90.0,-961.0,-300.0,24/07/2020 19:10:53.338,203821.0,2700E2FFF2FF,340.0,-216.0,-115.0,U
38,24/07/2020 19:10:53.367,1536280,AM1V310 @305F47,203828.0,51012AFF8EFF,1.1,3.9,-2.9,24/07/2020 19:10:53.367,203828.0,CBFF50FCB3FE,-53.0,-944.0,-333.0,24/07/2020 19:10:53.367,203828.0,0B002700E3FF,337.0,-214.0,-114.0,U
39,24/07/2020 19:10:53.428,1536341,AM1V310 @305F47,203834.0,510128FF8AFF,1.7,1.7,-2.8,24/07/2020 19:10:53.428,203834.0,FBFF65FCC1FE,-5.0,-923.0,-319.0,24/07/2020 19:10:53.428,203834.0,11001100E4FF,337.0,-216.0,-118.0,U
40,24/07/2020 19:10:53.488,1536401,AM1V310 @305F47,203840.0,53012BFF90FF,0.4,-1.4,-0.1,24/07/2020 19:10:53.488,203840.0,EEFF65FCBBFE,-18.0,-923.0,-325.0,24/07/2020 19:10:53.488,203840.0,0400F2FFFFFF,339.0,-213.0,-112.0,U
41,24/07/2020 19:10:53.518,1536431,AM1V310 @305F47,203846.0,4B012AFF87FF,6.0,-5.0,2.1,24/07/2020 19:10:53.518,203846.0,F3FF5FFCC4FE,-13.0,-929.0,-316.0,24/07/2020 19:10:53.518,203846.0,3C00CEFF1500,331.0,-214.0,-121.0,U
42,24/07/2020 19:10:53.578,1536491,AM1V310 @305F47,203853.0,50012DFF7EFF,6.0,-5.0,2.1,24/07/2020 19:10:53.578,203853.0,F5FF81FC99FE,-11.0,-895.0,-359.0,24/07/2020 19:10:53.518,203846.0,3C00CEFF1500,336.0,-211.0,-130.0,U
43,24/07/2020 19:10:53.638,1536551,AM1V310 @305F47,203859.0,510121FF6AFF,28.4,-23.5,0.8,24/07/2020 19:10:53.638,203859.0,0F009DFCB7FE,15.0,-867.0,-329.0,24/07/2020 19:10:53.638,203859.0,1C0115FF0800,337.0,-223.0,-150.0,U
44,24/07/2020 19:10:53.668,1536581,AM1V310 @305F47,203865.0,4D0127FF5EFF,46.8,-37.8,-0.8,24/07/2020 19:10:53.668,203865.0,3B001EFD99FE,59.0,-738.0,-359.0,24/07/2020 19:10:53.668,203865.0,D40186FEF8FF,333.0,-217.0,-162.0,U
45,24/07/2020 19:10:53.728,1536641,AM1V310 @305F47,203871.0,4B0122FF40FF,46.8,-37.8,-0.8,24/07/2020 19:10:53.728,203871.0,6101F3FDD6FE,353.0,-525.0,-298.0,24/07/2020 19:10:53.668,203865.0,D40186FEF8FF,331.0,-222.0,-192.0,U
46,24/07/2020 19:10:53.788,1536701,AM1V310 @305F47,203878.0,38012EFF0CFF,127.4,-96.0,52.3,24/07/2020 19:10:53.788,203878.0,9700EDFDF4FE,151.0,-531.0,-268.0,24/07/2020 19:10:53.788,203878.0,FA0440FC0B02,312.0,-210.0,-244.0,U
0,24/07/2020 15:17:11.844,639621,AM1V310 @395930,136523.0,FDFF3D003F00,-0.3,6.1,6.3,,,,,,,,,,,,,U
1,24/07/2020 15:17:11.905,639683,AM1V310 @395930,136530.0,41000E003B00,6.5,1.4,5.9,24/07/2020 15:17:11.905,136530.0,BCFE77FE69FF,-105.0,-167.0,1024.0,24/07/2020 15:17:11.905,136530.0,97FF59FF0004,-324.0,-393.0,-151.0,U
2,24/07/2020 15:17:11.934,639711,AM1V310 @395930,136536.0,E6FF45002C00,-2.6,6.9,4.4,24/07/2020 15:17:11.934,136536.0,BEFE85FE73FF,-103.0,-171.0,980.0,24/07/2020 15:17:11.934,136536.0,99FF55FFD403,-322.0,-379.0,-141.0,U
3,24/07/2020 15:17:12.025,639803,AM1V310 @395930,136542.0,380022002A00,5.6,3.4,4.2,24/07/2020 15:17:12.025,136542.0,B9FE7CFE6CFF,-142.0,-168.0,925.0,24/07/2020 15:17:12.025,136542.0,72FF58FF9D03,-327.0,-388.0,-148.0,U
4,24/07/2020 15:17:12.054,639831,AM1V310 @395930,136548.0,36003D001900,5.4,6.1,2.5,24/07/2020 15:17:12.054,136548.0,B9FE86FE6CFF,-77.0,-156.0,992.0,24/07/2020 15:17:12.054,136548.0,B3FF64FFE003,-327.0,-378.0,-148.0,U
5,24/07/2020 15:17:12.084,639862,AM1V310 @395930,136555.0,270019003F00,3.9,2.5,6.3,24/07/2020 15:17:12.084,136555.0,C2FE7DFE67FF,-88.0,-147.0,980.0,24/07/2020 15:17:12.084,136555.0,A8FF6DFFD403,-318.0,-387.0,-153.0,U
6,24/07/2020 15:17:12.145,639922,AM1V310 @395930,136561.0,4B003C002E00,7.5,6.0,4.6,24/07/2020 15:17:12.145,136561.0,B5FE83FE64FF,-77.0,-148.0,986.0,24/07/2020 15:17:12.145,136561.0,B3FF6CFFDA03,-331.0,-381.0,-156.0,U
7,24/07/2020 15:17:12.205,639983,AM1V310 @395930,136567.0,310065004100,4.9,10.1,6.5,24/07/2020 15:17:12.205,136567.0,B9FE7DFE67FF,-89.0,-152.0,992.0,24/07/2020 15:17:12.205,136567.0,A7FF68FFE003,-327.0,-387.0,-153.0,U
8,24/07/2020 15:17:12.234,640011,AM1V310 @395930,136573.0,4E0055004E00,7.8,8.5,7.8,24/07/2020 15:17:12.234,136573.0,BCFE8FFE67FF,-74.0,-142.0,1077.0,24/07/2020 15:17:12.234,136573.0,B6FF72FF3504,-324.0,-369.0,-153.0,U
9,24/07/2020 15:17:12.296,640073,AM1V310 @395930,136580.0,360043006900,5.4,6.7,10.5,24/07/2020 15:17:12.296,136580.0,BBFE82FE60FF,-128.0,-168.0,1098.0,24/07/2020 15:17:12.296,136580.0,80FF58FF4A04,-325.0,-382.0,-160.0,U
10,24/07/2020 15:17:12.354,640131,AM1V310 @395930,136586.0,EBFFFEFF6E00,-2.1,-0.2,11.0,24/07/2020 15:17:12.354,136586.0,B5FE82FE67FF,-192.0,-190.0,1081.0,24/07/2020 15:17:12.354,136586.0,40FF42FF3904,-331.0,-382.0,-153.0,U
11,24/07/2020 15:17:12.384,640162,AM1V310 @395930,136592.0,060012002E00,0.6,1.8,4.6,24/07/2020 15:17:12.384,136592.0,C4FE8BFE60FF,-193.0,-181.0,1033.0,24/07/2020 15:17:12.384,136592.0,3FFF4BFF0904,-316.0,-373.0,-160.0,U
12,24/07/2020 15:17:12.445,640222,AM1V310 @395930,136598.0,FBFFEBFF1800,-0.5,-2.1,2.4,24/07/2020 15:17:12.445,136598.0,BEFE86FE6CFF,-141.0,-157.0,993.0,24/07/2020 15:17:12.444,136598.0,73FF63FFE103,-322.0,-378.0,-148.0,U
13,24/07/2020 15:17:12.505,640283,AM1V310 @395930,136605.0,1200E4FFFFFF,1.8,-2.8,-0.1,24/07/2020 15:17:12.505,136605.0,BCFE88FE61FF,-102.0,-134.0,978.0,24/07/2020 15:17:12.505,136605.0,9AFF7AFFD203,-324.0,-376.0,-159.0,U
14,24/07/2020 15:17:12.535,640312,AM1V310 @395930,136611.0,F1FFFAFF1200,-1.5,-0.6,1.8,24/07/2020 15:17:12.535,136611.0,B6FE82FE6DFF,-103.0,-134.0,985.0,24/07/2020 15:17:12.535,136611.0,99FF7AFFD903,-330.0,-382.0,-147.0,U
15,24/07/2020 15:17:12.595,640372,AM1V310 @395930,136617.0,1600F7FF1B00,2.2,-0.9,2.7,24/07/2020 15:17:12.595,136617.0,B8FE86FE66FF,-136.0,-135.0,974.0,24/07/2020 15:17:12.595,136617.0,78FF79FFCE03,-328.0,-378.0,-154.0,U
16,24/07/2020 15:17:12.655,640432,AM1V310 @395930,136623.0,F1FFFEFF1200,-1.5,-0.2,1.8,24/07/2020 15:17:12.655,136623.0,B5FE88FE67FF,-110.0,-124.0,1018.0,24/07/2020 15:17:12.655,136623.0,92FF84FFFA03,-331.0,-376.0,-153.0,U
17,24/07/2020 15:17:12.683,640461,AM1V310 @395930,136630.0,F6FFECFF0400,-1.0,-2.0,0.4,24/07/2020 15:17:12.683,136630.0,B8FE8EFE6DFF,-106.0,-128.0,1017.0,24/07/2020 15:17:12.683,136630.0,96FF80FFF903,-328.0,-370.0,-147.0,U
18,24/07/2020 15:17:12.744,640522,AM1V310 @395930,136636.0,EDFFF2FF0E00,-1.9,-1.4,1.4,24/07/2020 15:17:12.744,136636.0,B6FE86FE6CFF,-123.0,-136.0,1006.0,24/07/2020 15:17:12.744,136636.0,85FF78FFEE03,-330.0,-378.0,-148.0,U
19,24/07/2020 15:17:12.804,640582,AM1V310 @395930,136642.0,EEFFDBFF1A00,-1.8,-3.7,2.6,24/07/2020 15:17:12.804,136642.0,B5FE8BFE64FF,-123.0,-133.0,1015.0,24/07/2020 15:17:12.804,136642.0,85FF7BFFF703,-331.0,-373.0,-156.0,U
20,24/07/2020 15:17:12.834,640611,AM1V310 @395930,136648.0,D2FFE2FF0F00,-4.6,-3.0,1.5,24/07/2020 15:17:12.834,136648.0,BEFE86FE61FF,-118.0,-134.0,1002.0,24/07/2020 15:17:12.834,136648.0,8AFF7AFFEA03,-322.0,-378.0,-159.0,U
21,24/07/2020 15:17:12.894,640672,AM1V310 @395930,136655.0,D5FFD1FF0E00,-4.3,-4.7,1.4,24/07/2020 15:17:12.894,136655.0,B6FE94FE6AFF,-142.0,-130.0,972.0,24/07/2020 15:17:12.894,136655.0,72FF7EFFCC03,-330.0,-364.0,-150.0,U
22,24/07/2020 15:17:12.954,640732,AM1V310 @395930,136661.0,B3FFB8FF1000,-7.7,-7.2,1.6,24/07/2020 15:17:12.954,136661.0,C1FE8BFE72FF,-111.0,-108.0,962.0,24/07/2020 15:17:12.954,136661.0,91FF94FFC203,-319.0,-373.0,-142.0,U
23,24/07/2020 15:17:12.984,640761,AM1V310 @395930,136667.0,6EFF75FF2B00,-14.6,-13.9,4.3,24/07/2020 15:17:12.984,136667.0,C4FE82FE6DFF,-120.0,-84.0,926.0,24/07/2020 15:17:12.984,136667.0,88FFACFF9E03,-316.0,-382.0,-147.0,U
24,24/07/2020 15:17:13.044,640821,AM1V310 @395930,136673.0,53FFDFFE5100,-17.3,-28.9,8.1,24/07/2020 15:17:13.044,136673.0,C5FE7AFE72FF,-97.0,-96.0,791.0,24/07/2020 15:17:13.044,136673.0,9FFFA0FF1703,-315.0,-390.0,-142.0,U
25,24/07/2020 15:17:25.855,653634,AM1V310 @395930,138273.0,0D00C1FFB2FF,1.3,-6.3,-7.8,24/07/2020 15:17:13.044,136673.0,C5FE7AFE72FF,-31.0,-151.0,1026.0,24/07/2020 15:17:25.855,138273.0,E1FF69FF0204,-315.0,-390.0,-142.0,U
26,24/07/2020 15:17:25.884,653661,AM1V310 @395930,138280.0,B8FFC4FFBFFF,-7.2,-6.0,-6.5,24/07/2020 15:17:25.884,138280.0,DDFE58FE82FF,-31.0,-137.0,982.0,24/07/2020 15:17:25.884,138280.0,E1FF77FFD603,-291.0,-424.0,-126.0,U
27,24/07/2020 15:17:25.945,653722,AM1V310 @395930,138286.0,CFFF86FFEBFF,-4.9,-12.2,-2.1,24/07/2020 15:17:25.945,138286.0,D3FE64FE82FF,-7.0,-167.0,967.0,24/07/2020 15:17:25.945,138286.0,F9FF59FFC703,-301.0,-412.0,-126.0,U
28,24/07/2020 15:17:26.005,653783,AM1V310 @395930,138292.0,050056FFF4FF,0.5,-17.0,-1.2,24/07/2020 15:17:26.005,138292.0,E0FE59FE8DFF,-44.0,-192.0,874.0,24/07/2020 15:17:26.005,138292.0,D4FF40FF6A03,-288.0,-423.0,-115.0,U
29,24/07/2020 15:17:26.034,653812,AM1V310 @395930,138298.0,EAFF3EFFFEFF,-2.2,-19.4,-0.2,24/07/2020 15:17:26.034,138298.0,D4FE5FFE8DFF,23.0,-173.0,939.0,24/07/2020 15:17:26.034,138298.0,170053FFAB03,-300.0,-417.0,-115.0,U
30,24/07/2020 15:17:26.095,653873,AM1V310 @395930,138305.0,25009CFFF9FF,3.7,-10.0,-0.7,24/07/2020 15:17:26.095,138305.0,D9FE58FE9AFF,17.0,-170.0,966.0,24/07/2020 15:17:26.095,138305.0,110056FFC603,-295.0,-424.0,-102.0,U
31,24/07/2020 15:17:26.155,653933,AM1V310 @395930,138311.0,1000D9FFEBFF,1.6,-3.9,-2.1,24/07/2020 15:17:26.155,138311.0,D6FE56FE93FF,23.0,-170.0,930.0,24/07/2020 15:17:26.155,138311.0,170056FFA203,-298.0,-426.0,-109.0,U
32,24/07/2020 15:17:26.184,653961,AM1V310 @395930,138317.0,1A004D00E4FF,2.6,7.7,-2.8,24/07/2020 15:17:26.184,138317.0,D7FE5CFE96FF,46.0,-149.0,997.0,24/07/2020 15:17:26.184,138317.0,2E006BFFE503,-297.0,-420.0,-106.0,U
33,24/07/2020 15:17:26.245,654023,AM1V310 @395930,138323.0,ADFF0400F7FF,-8.3,0.4,-0.9,24/07/2020 15:17:26.245,138323.0,D3FE5BFE93FF,34.0,-158.0,1025.0,24/07/2020 15:17:26.245,138323.0,220062FF0104,-301.0,-421.0,-109.0,U
34,24/07/2020 15:17:26.305,654083,AM1V310 @395930,138330.0,8EFF5700E2FF,-11.4,8.7,-3.0,24/07/2020 15:17:26.305,138330.0,CAFE52FE90FF,42.0,-162.0,1038.0,24/07/2020 15:17:26.305,138330.0,2A005EFF0E04,-310.0,-430.0,-112.0,U
35,24/07/2020 15:17:26.334,654112,AM1V310 @395930,138336.0,B1FF9000F8FF,-7.9,14.4,-0.8,24/07/2020 15:17:26.334,138336.0,D9FE5BFE8DFF,0.0,-188.0,995.0,24/07/2020 15:17:26.334,138336.0,000044FFE303,-295.0,-421.0,-115.0,U
36,24/07/2020 15:17:26.396,654174,AM1V310 @395930,138342.0,8CFF4F00F9FF,-11.6,7.9,-0.7,24/07/2020 15:17:26.396,138342.0,D3FE5CFE82FF,43.0,-182.0,1097.0,24/07/2020 15:17:26.396,138342.0,2B004AFF4904,-301.0,-420.0,-126.0,U
37,24/07/2020 15:17:26.455,654233,AM1V310 @395930,138348.0,95FF0E000B00,-10.7,1.4,1.1,24/07/2020 15:17:26.455,138348.0,D4FE65FE82FF,-45.0,-218.0,961.0,24/07/2020 15:17:26.455,138348.0,D3FF26FFC103,-300.0,-411.0,-126.0,U
